,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
0,5/6/20,1534.9978900823,3917.870617389,750.6,83.4,4751.8706173890005,3217,3814.3761599559275,4021.365074822072,3132.0197385068122,3301.9802614931878,730.7721528514807,770.4278471485193,81.19690587238674,85.60309412761326,4626.345218679795,4877.396016098205,4051.6538231449003,834,3217,64.34,62.64039477013625,66.03960522986375
1,5/7/20,1370.7597324723,3989.9736341561,946.8000000000001,105.2,5041.9736341561,3170,3884.574503667598,4095.372764644602,3086.2612903533086,3253.738709646691,921.7893342922754,971.8106657077246,102.42103714358615,107.97896285641384,4908.78487510346,5175.1623932087405,4222.353767450801,1052,3170,63.4,61.725225807066174,65.07477419293382
2,5/8/20,1249.8716821858,4036.2603272671,1140.3,126.7,5303.2603272671,3146,3929.6384876445513,4142.882166889648,3062.8952742749243,3229.1047257250757,1110.1778389242518,1170.4221610757481,123.35309321380575,130.04690678619423,5163.169419782609,5443.351234751591,4413.7177381682,1267,3146,62.92,61.25790548549848,64.5820945145015
3,5/9/20,1159.4349114705,4063.8421611532003,1332.0,148.0,5543.8421611532,3137,3956.4917198967996,4171.1926024096,3054.13301824553,3219.8669817544696,1296.8138923503493,1367.1861076496505,144.09043248337215,151.90956751662785,5397.396044730521,5690.288277575879,4617.3753849753,1480,3137,62.74,61.0826603649106,64.3973396350894
4,5/10/20,1088.5514822342,4075.4788578186,1523.7,169.3,5768.4788578186,3133,3967.821021621092,4183.136694016108,3050.2386822324656,3215.761317767534,1483.4499457764468,1563.950054223553,164.82777175293856,173.77222824706146,5616.098739150477,5920.858976486722,4826.2852443681995,1693,3133,62.660000000000004,61.00477364464932,64.31522635535069
5,5/11/20,1031.5608510555999,4073.7696508805,1715.4,190.60000000000002,5979.7696508805,3130,3966.156965087887,4181.382336673113,3047.3179302226677,3212.682069777332,1670.0859992025446,1760.7140007974554,185.56511102250496,195.63488897749505,5821.808075312936,6137.731226448063,5036.8970096572,1906,3130,62.6,60.94635860445335,64.25364139554664
6,5/12/20,984.699127308,4063.0841106219,1906.2,211.8,6181.0841106218995,3128,3955.7536940258583,4170.414527217941,3045.3707622161355,3210.629237783864,1855.8458270257026,1956.5541729742972,206.20509189174473,217.39490810825527,6017.804612943305,6344.363608300493,5246.9203284392,2118,3128,62.56,60.90741524432271,64.21258475567728
7,5/13/20,944.2905972136,4044.6899842693,2097.0,233.0,6374.6899842693,3124,3937.845466854913,4151.534501683686,3041.4764262030717,3206.5235737969283,2041.6056548488607,2152.394345151139,226.84507276098452,239.15492723901545,6206.296194464759,6543.083774073842,5454.1170906727,2330,3124,62.480000000000004,60.82952852406143,64.13047147593856
8,5/14/20,908.5469458714,4017.6359504192,2287.8,254.20000000000002,6559.6359504192005,3115,3911.506092274638,4123.765808563761,3032.7141701736773,3197.2858298263222,2227.365482672019,2348.234517327981,247.48505363022434,260.9149463697757,6386.356628576882,6732.915272261519,5657.5034278978,2542,3115,62.300000000000004,60.65428340347355,63.94571659652645
9,5/15/20,876.6493063794001,3984.8316509273,2477.7000000000003,275.3,6737.8316509273,3103,3879.568351050976,4090.0949508036233,3021.031162134485,3184.9688378655146,2412.249084892238,2543.1509151077626,268.0276760991375,282.57232390086244,6559.8451120423515,6915.8181898122475,5856.7367596129,2753,3103,62.06,60.4206232426897,63.6993767573103
10,5/16/20,847.4999732502,3946.5164361509,2667.6,296.40000000000003,6910.5164361509,3087,3842.265270862971,4050.7676014388285,3005.4538180822283,3168.5461819177713,2597.132687112456,2738.0673128875433,288.57029856805076,304.2297014319493,6727.968256543478,7093.0646157583205,6051.2823192735,2964,3087,61.74,60.10907636164457,63.37092363835543
11,5/17/20,819.9707390509,3903.9671162981,2855.7000000000003,317.3,7076.967116298099,3067,3800.839933704435,4007.094298891764,2985.982138016908,3148.0178619830917,2780.2638381267966,2931.136161873204,308.9182042363107,325.6817957636893,6890.021976067542,7263.912256528656,6240.579132387,3173,3067,61.34,59.71964276033816,62.96035723966184
12,5/18/20,793.9568344977,3857.257735829,3042.9,338.1,7238.257735829,3043,3755.364428077253,3959.151043580747,2962.616121938523,3123.3838780614765,2962.5187635381967,3123.281236461803,329.1687515042441,347.0312484957559,7047.0519431196935,7429.463528538306,6424.7440877464,3381,3043,60.86,59.25232243877046,62.46767756122953
13,5/19/20,769.4062691327,3807.4016996005003,3228.3,358.70000000000005,7394.4016996005,3016,3706.825388738934,3907.978010462066,2936.3293538503403,3095.670646149659,3143.0212377437183,3313.5787622562816,349.2245819715243,368.17541802847575,7199.0712084541765,7589.732190746823,6603.9237479141,3587,3016,60.32,58.72658707700681,61.91341292299318
14,5/20/20,746.089139253,3754.6231301773,3412.8,379.20000000000005,7546.6231301773005,2986,3655.441017833241,3853.8052425213587,2907.1218337523596,3064.87816624764,3322.6474863463004,3502.9525136536995,369.18305403847785,389.2169459615222,7347.271558218019,7745.974702136581,6778.1406699677,3792,2986,59.72,58.14243667504719,61.2975633249528
15,5/21/20,723.6110570408,3698.3410622311,3595.5,399.5,7693.3410622311,2952,3600.645696810089,3796.036427652111,2874.0199776413147,3029.980022358685,3500.5212837430036,3690.478716256996,388.9468093047782,410.05319069522176,7490.113789857871,7896.568334604329,6947.3023895088,3995,2952,59.04,57.48039955282629,60.5996004471737
16,5/22/20,701.7392758589999,3640.7856219955,3775.5,419.5,7835.7856219955,2916,3544.610640895775,3736.960603095225,2838.9709535237375,2993.029046476262,3675.7664043308887,3875.233595669111,408.41848937009877,430.58151062990123,7628.795534596762,8042.775709394237,7111.4194765680995,4195,2916,58.32,56.77941907047475,59.86058092952524
17,5/23/20,680.6234013003,3580.7383781982,3953.7000000000003,439.3,7973.7383781982,2877,3486.1496048945082,3675.3271515018914,2801.0011773963624,2952.998822603637,3849.2590737128953,4058.140926287105,427.6954526347661,450.90454736523384,7763.104131242169,8184.372625154229,7270.7526524206005,4393,2877,57.54,56.02002354792725,59.05997645207274
18,5/24/20,660.2966775148001,3520.1190765892998,4129.2,458.8,8108.1190765893,2837,3427.1316225589244,3613.1065306196747,2762.0578172657215,2911.942182734278,4020.1230662860826,4238.276933713916,446.6803406984537,470.9196593015463,7893.935029543461,8322.303123635138,7425.480143959,4588,2837,56.74,55.24115634531443,58.23884365468557
19,5/25/20,640.7272933335,3457.9251602369,4302.0,478.0,8237.9251602369,2795,3366.5806204977625,3549.269699976037,2721.1672891285484,2868.8327108714516,4188.358382050453,4415.641617949547,465.3731535611614,490.6268464388386,8020.312156109377,8455.538164364423,7575.7323763111,4780,2795,55.9,54.42334578257096,57.37665421742903
20,5/26/20,621.8183822684,3394.2317695277998,4473.0,497.0,8364.2317695278,2751,3304.5697541896093,3483.89378486599,2678.329592984843,2823.670407015157,4354.841246608943,4591.158753391056,483.87124962321593,510.128750376784,8143.282250421768,8585.18128863383,7721.591972839001,4970,2751,55.02,53.566591859696864,56.473408140303135
21,5/27/20,603.4080225123,3330.191742167,4641.3,515.7,8487.191742167,2706,3242.221407982416,3418.1620763515834,2634.5183128378717,2777.481687162128,4518.695434358616,4763.904565641384,502.0772704842907,529.3227295157094,8262.994112825323,8711.389371508678,7863.09375514,5157,2706,54.120000000000005,52.69036625675744,55.549633743242566
22,5/28/20,585.4132918627,3264.8659905596,4806.900000000001,534.1,8605.8659905596,2659,3178.6213012161215,3351.110679903078,2588.7598646843685,2729.240135315631,4679.920945299471,4933.87905470053,519.9912161443856,548.2087838556145,8378.533462659976,8833.198518459221,8000.3213627167,5341,2659,53.18,51.77519729368737,54.58480270631262
23,5/29/20,567.9398778515,3200.0947068028,4968.900000000001,552.1,8721.0947068028,2612,3115.5610154794963,3284.6283981261035,2543.0014165308653,2680.9985834691347,4837.641553828567,5100.158446171434,537.515728203174,566.6842717968259,8490.718297511237,8951.471116094363,8133.479718331,5521,2612,52.24,50.860028330617304,53.61997166938269
24,5/30/20,551.0312122559,3134.7924737232,5128.2,569.8000000000001,8832.7924737232,2564,3051.983805975648,3217.601141470752,2496.269384374096,2631.7306156259037,4992.733485548844,5263.666514451154,554.7481650609828,584.8518349390173,8599.465456585476,9066.119490860923,8262.727850820698,5698,2564,51.28,49.925387687481916,52.63461231251808
25,5/31/20,534.7013819895,3069.9093210579,5284.8,587.2,8941.9093210579,2516,2988.8146064592443,3151.004035656555,2449.5373522173263,2582.4626477826732,5145.196740460305,5424.403259539695,571.6885267178117,602.7114732821883,8705.69987363736,9178.118768478438,8388.2017141813,5872,2516,50.32,48.99074704434653,51.649252955653466
26,6/1/20,518.9351439698,3004.4307079353002,5438.7,604.3000000000001,9047.4307079353,2467,2925.065676167036,3083.795739703564,2401.831736057291,2532.1682639427086,5295.031318562947,5582.368681437053,588.3368131736607,620.2631868263393,8808.433807903644,9286.427607966956,8510.0141975921,6043,2467,49.34,48.03663472114582,50.643365278854176
27,6/2/20,503.687925118,2939.3775228742998,5589.0,621.0,9149.3775228743,2418,2861.730935830142,3017.0241099184577,2354.1261198972556,2481.873880102744,5441.3609942538305,5736.639005746169,604.5956660282034,637.4043339717965,8907.687596112175,9391.067449636423,8628.255125417,6210,2418,48.36,47.08252239794511,49.63747760205488
28,6/3/20,488.8858223587,2873.8060837849,5736.6,637.4000000000001,9247.8060837849,2368,2797.891631661569,2949.7205359082304,2305.4469197339545,2430.5530802660455,5585.061993135897,5888.138006864104,620.5624436817664,654.2375563182337,9003.516068479232,9492.096099090568,8742.9912572043,6374,2368,47.36,46.108938394679086,48.611061605320906
29,6/4/20,474.42560262050006,2809.8081379678,5881.5,653.5,9344.8081379678,2319,2735.584255372155,2884.0320205634453,2257.741303573919,2380.258696426081,5726.134315209144,6036.865684790856,636.2371461343494,670.7628538656506,9097.955716715649,9591.660559219952,8854.266287686301,6535,2319,46.38,45.15482607147838,47.605173928521616
30,6/5/20,460.2103075961,2746.4688131103,6022.8,669.2,9438.4688131103,2270,2673.918101913222,2819.019524307377,2210.035687413884,2329.964312586116,5863.701734870634,6181.898265129366,651.522414985626,686.8775850143741,9189.142251769481,9687.795374451116,8962.125214999201,6692,2270,45.4,44.20071374827767,46.59928625172232
31,6/6/20,446.320769865,2682.6650735065,6161.400000000001,684.6,9528.6650735065,2220,2611.7998016864117,2753.5303453265883,2161.356487250582,2278.6435127494174,5998.640477723306,6324.159522276695,666.5156086359228,702.6843913640772,9276.955888045639,9780.374258967358,9066.727730695,6846,2220,44.4,43.227129745011645,45.57287025498835
32,6/7/20,432.87001425669996,2621.2370041619,6296.400000000001,699.6,9617.2370041619,2172,2551.994416020993,2690.4795923028073,2114.6244550938127,2229.375544906187,6130.074318164219,6462.725681835781,681.1193686849132,718.0806313150867,9363.188102870125,9871.285905453675,9168.251183148599,6996,2172,43.44,42.29248910187626,44.58751089812374
33,6/8/20,419.92957037959997,2559.0742107876,6428.7,714.3000000000001,9702.0742107876,2123,2491.473714793443,2626.674706781757,2066.9188389337774,2179.081161066222,6258.879481796314,6598.520518203685,695.4310535329239,733.1689464670762,9445.78425012268,9958.364171452518,9266.8425981909,7143,2123,42.46,41.33837677867555,43.58162322132445
34,6/9/20,407.52946014580004,2498.1158343044,6558.3,728.7,9785.1158343044,2075,2432.1256145843313,2564.1060540244684,2020.186806777008,2129.8131932229917,6385.055968619592,6731.544031380408,709.4506631799546,747.9493368200453,9526.632246383879,10043.599422224923,9362.6186714694,7287,2075,41.5,40.403736135540164,42.596263864459836
35,6/10/20,395.65819777080003,2437.3505508427997,6685.2,742.8000000000001,9865.350550842799,2027,2372.9655066521914,2501.7355950334077,1973.4547746202388,2080.545225379761,6508.60377863405,6861.796221365948,723.1781976260057,762.4218023739944,9604.747482912248,10125.95361877335,9455.6657684486,7428,2027,40.54,39.469095492404776,41.61090450759522
36,6/11/20,384.26278977379997,2378.8165717429,6808.5,756.5,9943.8165717429,1981,2315.977760953021,2441.6553825327787,1928.6699104700015,2033.3300895299983,6628.6466862367515,6988.353313763248,736.5162984707501,776.4837015292497,9681.140745660523,10206.492397825275,9546.039924409499,7565,1981,39.62,38.573398209400025,40.66660179059996
37,6/12/20,373.2487349775,2319.6016435547,6929.1,769.9000000000001,10018.601643554699,1934,2258.327054114443,2380.876232994957,1882.9114623164983,1985.0885376835017,6746.060917030635,7112.139082969365,749.562324114515,790.237675885485,9753.950295259592,10283.252991849806,9633.7668444505,7699,1934,38.68,37.65822924632997,39.70177075367003
38,6/13/20,362.48002450839994,2261.8430480378,7047.0,783.0,10091.843048037801,1888,2202.0942094680763,2321.5918866075235,1838.126598166261,1937.8734018337389,6860.8464710156995,7233.1535289843,762.3162745573,803.6837254426999,9825.256955041077,10358.429141034525,9718.8419034863,7830,1888,37.76,36.762531963325216,38.75746803667477
39,6/14/20,351.7791417962,2205.7276021618,7162.2,795.8000000000001,10163.7276021618,1843,2147.461109027062,2263.9940952965376,1794.3153180192896,1891.6846819807101,6973.003348191945,7351.396651808053,774.7781497991051,816.8218502008949,9895.242607018114,10432.212597305486,9801.2301462488,7958,1843,36.86,35.886306360385795,37.833693639614204
40,6/15/20,341.0790566463,2149.3128079868,7274.7,808.3000000000001,10232.3128079868,1797,2092.5365678707367,2206.089048102863,1749.5304538690523,1844.4695461309475,7082.531548559374,7466.868451440625,786.9479498399305,829.6520501600695,9962.016066270042,10502.609549703559,9880.967721580599,8083,1797,35.94,34.990609077381045,36.889390922618944
41,6/16/20,330.65240339,2095.2571823667,7384.5,820.5,10300.2571823667,1753,2039.9088754804698,2150.6054892529296,1706.692757725347,1799.3072422746527,7189.431072117984,7579.5689278820155,798.825674679776,842.1743253202239,10028.16562227823,10572.34874245517,9958.314790356,8205,1753,35.06,34.133855154506946,35.98614484549306
42,6/17/20,320.6326993306,2041.383541242,7491.6,832.4000000000001,10365.383541242,1709,1987.4583602837672,2095.3087222002328,1663.8550615816418,1754.144938418358,7293.701918867776,7689.498081132224,810.4113243186418,854.3886756813583,10091.571603470184,10639.195479013813,10033.4363787228,8324,1709,34.18,33.277101231632834,35.08289876836716
43,6/18/20,311.081828798,1988.5995442157,7596.0,844.0,10428.5995442157,1666,1936.06870515052,2041.1303832808799,1621.9909494412027,1710.009050558797,7395.344088808749,7796.65591119125,821.7048987565277,866.2951012434722,10153.117692715796,10704.081395715602,10106.447621504001,8440,1666,33.32,32.43981898882405,34.20018101117594
44,6/19/20,301.99417954,1936.8928269473,7697.7,855.3000000000001,10489.8928269473,1624,1885.7278723566062,1988.0577815379934,1581.1004213040294,1666.8995786959704,7494.357581940903,7901.042418059095,832.7063979934338,877.8936020065662,10212.791852290944,10766.993801603654,10177.4165242616,8553,1624,32.480000000000004,31.622008426080594,33.33799157391941
45,6/20/20,293.2966427214,1886.3310011527,7796.7,866.3000000000001,10549.3310011527,1583,1836.5016875870601,1936.1603147183398,1541.1834771701224,1624.8165228298774,7590.74239826424,8002.657601735758,843.4158220293601,889.1841779706399,10270.65990788066,10828.002094424737,10246.363963296499,8663,1583,31.66,30.823669543402445,32.49633045659755
46,6/21/20,284.8486129249,1837.0616546044,7893.0,877.0,10607.0616546044,1543,1788.533839936265,1885.5894692725349,1502.2401170394812,1583.7598829605186,7684.498537778759,8101.50146222124,853.8331708643066,900.1668291356933,10326.865548579332,10887.257760629469,10313.263685648799,8770,1543,30.86,30.044802340789623,31.675197659210372
